agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
8,4,8,True,True,False,True,False,False,CBSH-RM-DK,False,6.00041,180,361,143103,174135,,458,29,CBSH-RM,177,0,22,0,3,0,0,0,0,0,,332,36,76,85,19,0,1,0,0,0,0
8,9,4,True,True,False,True,False,False,CBSH-RM-DK,False,0.012128,3,7,1182,2189,,509,4,CBSH-RM,2,0,0,1,0,0,0,0,0,0,,14,0,3,0,0,0,1,0,0,0,0
16,1,4,True,True,False,False,False,False,CBS-DK,False,90.0026,13675,26502,2216148,3930361,,-1,15,CBS,13675,0,0,0,0,0,0,0,0,0,,26517,0,0,0,0,13675,0,118,0,0,0
24,19,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0611,1052,2105,746728,1027163,,-1,50,CBSH-RM,815,0,0,159,78,0,0,0,0,0,,2128,0,1052,0,0,0,0,347,0,0,0
24,14,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0035,1685,3371,1841054,2301197,,-1,48,CBSH-RM,529,0,0,574,582,0,0,0,0,0,,3394,0,1685,0,0,0,0,1242,0,0,0
12,20,4,True,True,False,True,False,False,CBSH-RM-DK,False,0.069213,15,31,5751,8435,,650,12,CBSH-RM,10,0,0,2,3,0,0,0,0,0,,42,0,12,3,0,0,1,0,0,0,0
4,19,8,True,True,False,False,False,False,CBS-DK,False,0.004661,0,1,367,603,,319,0,CBS,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,1,0,0,0,0
20,7,4,True,True,False,False,False,False,CBS-DK,False,90.0018,16342,32201,3296632,6340273,,-1,15,CBS,16342,0,0,0,0,0,0,0,0,0,,32220,0,0,0,0,16342,0,191,0,0,0
24,14,4,True,True,False,False,False,False,CBS-DK,False,90.0006,9634,19106,2006620,3494043,,-1,17,CBS,9634,0,0,0,0,0,0,0,0,0,,19129,0,0,0,0,9634,0,354,0,0,0
8,16,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0099,6166,12333,6460021,8042770,,-1,27,CBSH-RM,5855,0,0,0,311,0,0,0,0,0,,12340,0,412,4359,1395,0,0,2,0,0,0
8,16,4,True,True,False,False,False,False,CBS-DK,False,90.0042,21163,42327,20229711,25141866,,-1,18,CBS,21163,0,0,0,0,0,0,0,0,0,,42334,0,0,0,0,21163,0,2,0,0,0
8,22,8,True,True,False,False,False,False,CBS-DK,False,0.010885,1,3,830,1461,,502,2,CBS,1,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,1,1,0,0,0,0
8,0,8,True,True,False,True,False,False,CBSH-RM-DK,True,3.12923,173,347,186768,240705,,630,21,CBSH-RM,126,0,0,11,36,0,0,0,0,0,,354,0,107,64,2,0,1,0,0,0,0
8,0,4,True,True,False,True,False,False,CBSH-RM-DK,False,0.674009,93,187,69900,98677,,590,17,CBSH-RM,68,0,0,6,19,0,0,0,0,0,,194,0,60,32,1,0,1,0,0,0,0
24,12,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0738,1669,3339,958409,1497519,,-1,55,CBSH-RM,1345,0,0,303,21,0,0,0,0,0,,3362,0,1669,0,0,0,0,246,0,0,0
16,21,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0088,8386,16773,6821416,8965674,,-1,32,CBSH-RM,7916,0,0,134,336,0,0,0,0,0,,16788,0,3627,4284,475,0,0,15,0,0,0
8,13,4,True,True,False,False,False,False,CBS-DK,False,0.451302,93,187,57820,85330,,559,8,CBS,93,0,0,0,0,0,0,0,0,0,,194,0,0,0,0,93,1,0,0,0,0
24,11,4,True,True,False,False,False,False,CBS-DK,False,90.0007,12096,24057,2534213,4934939,,-1,15,CBS,12096,0,0,0,0,0,0,0,0,0,,24080,0,0,0,0,12096,0,397,0,0,0
20,2,4,True,True,False,False,False,False,CBS-DK,False,90.0073,11755,23505,2465324,4563953,,-1,11,CBS,11755,0,0,0,0,0,0,0,0,0,,23524,0,0,0,0,11755,0,269,0,0,0
24,20,8,True,True,False,False,False,False,CBS-DK,False,90.0017,7134,14269,1531924,2891015,,-1,27,CBS,7134,0,0,0,0,0,0,0,0,0,,14292,0,0,0,0,7134,0,626,0,0,0
12,24,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0012,4274,8445,3895603,5179192,,-1,35,CBSH-RM,4242,0,218,3,29,0,0,0,0,0,,6815,1641,1967,2245,62,0,0,71,0,0,0
24,10,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0009,7559,15119,2470986,3935243,,-1,41,CBSH-RM,7155,0,0,113,291,0,0,0,0,0,,15142,0,7559,0,0,0,0,208,0,0,0
16,11,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0005,5338,10677,2102185,3129496,,-1,37,CBSH-RM,4622,0,0,709,7,0,0,0,0,0,,10692,0,5338,0,0,0,0,372,0,0,0
24,22,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0156,3606,7213,1561087,2143381,,-1,45,CBSH-RM,2968,0,0,48,590,0,0,0,0,0,,7236,0,3606,0,0,0,0,386,0,0,0
16,19,8,True,True,False,False,False,False,CBS-DK,False,90.0094,5449,10857,1889634,3205646,,-1,17,CBS,5449,0,0,0,0,0,0,0,0,0,,10872,0,0,0,0,5449,0,481,0,0,0
16,4,4,True,True,False,False,False,False,CBS-DK,False,90.005,15079,30159,4498107,6421878,,-1,18,CBS,15079,0,0,0,0,0,0,0,0,0,,30174,0,0,0,0,15079,0,33,0,0,0
16,7,8,True,True,False,False,False,False,CBS-DK,False,90.0016,12311,23273,2451302,4643199,,-1,18,CBS,12311,0,0,0,0,0,0,0,0,0,,23288,0,0,0,0,12311,0,359,0,0,0
12,18,4,True,True,False,True,False,False,CBSH-RM-DK,False,0.336254,51,103,33627,48398,,706,12,CBSH-RM,30,0,0,21,0,0,0,0,0,0,,114,0,50,0,1,0,1,0,0,0,0
24,21,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0073,6290,12581,2996510,4406611,,-1,38,CBSH-RM,6101,0,0,85,104,0,0,0,0,0,,12604,0,6290,0,0,0,0,164,0,0,0
12,15,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0006,5856,11713,3034178,4701641,,-1,64,CBSH-RM,5793,0,0,17,46,0,0,0,0,0,,11724,0,5856,0,0,0,0,144,0,0,0
4,14,4,True,True,False,True,False,False,CBSH-RM-DK,False,0.001375,0,1,237,412,,229,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,1,0,0,0,0
12,23,8,True,True,False,True,False,False,CBSH-RM-DK,True,14.3702,614,1229,662890,812627,,1056,33,CBSH-RM,574,0,2,15,25,0,0,0,0,0,,1238,2,533,80,1,0,1,0,0,0,0
20,10,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0029,5159,10319,2000655,2776489,,-1,52,CBSH-RM,4964,0,0,0,195,0,0,0,0,0,,10338,0,5159,0,0,0,0,204,0,0,0
4,19,8,True,True,False,True,False,False,CBSH-RM-DK,False,0.004518,0,1,367,603,,319,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,1,0,0,0,0
8,10,8,True,True,False,False,False,False,CBS-DK,False,1.01689,103,207,90218,116943,,541,10,CBS,103,0,0,0,0,0,0,0,0,0,,214,0,0,0,0,103,1,0,0,0,0
12,0,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.01,8122,16245,5963589,7931558,,-1,34,CBSH-RM,6697,0,0,299,1126,0,0,0,0,0,,16256,0,7228,894,0,0,0,89,0,0,0
16,8,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0001,2505,5011,2453762,3156062,,-1,60,CBSH-RM,962,0,0,613,930,0,0,0,0,0,,5026,0,2505,0,0,0,0,907,0,0,0
8,21,4,True,True,False,False,False,False,CBS-DK,False,0.192608,56,113,28152,45013,,667,6,CBS,56,0,0,0,0,0,0,0,0,0,,120,0,0,0,0,56,1,0,0,0,0
20,20,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0064,8314,16629,3328460,4854903,,-1,28,CBSH-RM,7463,0,0,26,825,0,0,0,0,0,,16648,0,8297,17,0,0,0,265,0,0,0
12,13,4,True,True,False,True,False,False,CBSH-RM-DK,True,22.6969,1310,2621,1430408,1890332,,944,20,CBSH-RM,1090,0,0,108,112,0,0,0,0,0,,2632,0,1190,113,7,0,1,0,0,0,0
24,1,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0008,2554,5109,1045318,1568505,,-1,48,CBSH-RM,2174,0,0,138,242,0,0,0,0,0,,5132,0,2554,0,0,0,0,774,0,0,0
